timeStamp,elapsed,label,bytes,sentBytes,grpThreads,Latency,Connect,Principale1,Principale2,Principale3,Principale4,Principale5,Cluster
"1,760462e+12",21,HTTP heavy_5,9728292,141,30,1,0,"3,8986688822","-1,013421688","0,0905834513","-0,109360574","0,4203635396",8
"1,760462e+12",1,HTTP light_9,77089,143,30,0,0,"-1,278311302","-1,254311901","1,3660553314","-1,170655222","1,605392386",5
"1,760462e+12",3,HTTP medium_8,1229092,142,30,1,0,"-0,418720527","-0,372476845","0,5697677671","-0,239036819","0,2938045837",5
"1,760462e+12",2,HTTP light_1,1324,141,30,2,0,"-0,522505317","0,6190748209","-0,338393223","0,7748583127","-1,076274468",2
"1,760462e+12",4,HTTP medium_8,1229092,142,30,2,0,"-0,125906186","0,7687811832","0,7167597444","0,2593501964","-0,96052521",4
"1,760462e+12",20,HTTP heavy_5,9728292,141,30,2,0,"3,9908274009","0,1388955657","0,2068948216","0,4018302956","-0,834802068",9
"1,760462e+12",8,HTTP medium_8,1229092,142,30,2,0,"0,2754054589","0,7466627324","0,7781209583","0,233742489","-0,958853583",4
"1,760462e+12",10,HTTP heavy_2,3891497,141,30,1,0,"1,170432711","-0,724184176","-0,239674432","0,1157529001","0,2753817456",7
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",2,HTTP light_8,51488,141,30,2,0,"-0,508542535","0,6171117491","-0,337005095","0,7735288188","-1,075067938",2
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",4,HTTP medium_8,1229092,142,30,1,0,"-0,318392616","-0,378006457","0,5851080706","-0,245438746","0,2942224905",5
"1,760462e+12",3,HTTP medium_8,1229092,142,30,1,0,"-0,418720527","-0,372476845","0,5697677671","-0,239036819","0,2938045837",5
"1,760462e+12",7,HTTP heavy_2,3891497,141,30,2,0,"1,0619354075","0,4391923023","-0,154043669","0,639747623","-0,980619675",9
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",2,HTTP light_8,51488,141,30,2,0,"-0,508542535","0,6171117491","-0,337005095","0,7735288188","-1,075067938",2
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",2,HTTP medium_8,1229092,142,30,1,0,"-0,519048438","-0,366947232","0,5544274637","-0,232634892","0,2933866768",5
"1,760462e+12",7,HTTP heavy_2,3891497,141,30,1,0,"0,8694489776","-0,707595338","-0,285695342","0,1349586806","0,2741280252",7
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",4,HTTP medium_8,1229092,142,30,1,0,"-0,318392616","-0,378006457","0,5851080706","-0,245438746","0,2942224905",5
"1,760462e+12",21,HTTP heavy_5,9728292,141,30,1,0,"3,8986688822","-1,013421688","0,0905834513","-0,109360574","0,4203635396",8
"1,760462e+12",2,HTTP light_4,14627,141,30,2,0,"-0,518802524","0,6185542336","-0,338025105","0,774505744","-1,075954508",2
"1,760462e+12",20,HTTP heavy_5,9728292,141,30,1,0,"3,798340971","-1,007892075","0,0752431478","-0,102958647","0,4199456327",8
"1,760462e+12",9,HTTP medium_8,1229092,142,30,1,0,"0,1832469401","-0,405654521","0,6618095879","-0,27744838","0,2963120247",5
"1,760462e+12",2,HTTP light_8,51488,141,30,2,0,"-0,508542535","0,6171117491","-0,337005095","0,7735288188","-1,075067938",2
"1,760462e+12",21,HTTP heavy_5,9728292,141,30,1,0,"3,8986688822","-1,013421688","0,0905834513","-0,109360574","0,4203635396",8
"1,760462e+12",2,HTTP light_9,77089,143,30,2,0,"-0,793010531","1,0337337677","1,6446989826","-0,167479264","-0,903685108",4
"1,760462e+12",20,HTTP heavy_5,9728292,141,30,2,0,"3,9908274009","0,1388955657","0,2068948216","0,4018302956","-0,834802068",9
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",8,HTTP heavy_2,3891497,141,30,1,0,"0,9697768887","-0,713124951","-0,270355039","0,1285567538","0,274545932",7
"1,760462e+12",1,HTTP light_9,77089,143,30,1,0,"-1,085824872","-0,10752426","1,4977070053","-0,665866279","0,3506446856",6
"1,760462e+12",1,HTTP medium_1,123170,142,30,1,0,"-0,92720164","-0,318139484","0,5084843227","-0,196922771","0,2663694703",5
"1,760462e+12",3,HTTP medium_8,1229092,142,30,1,0,"-0,418720527","-0,372476845","0,5697677671","-0,239036819","0,2938045837",5
"1,760462e+12",1,HTTP medium_4,409889,142,30,1,0,"-0,847395506","-0,329359682","0,5164183497","-0,20452167","0,2732655485",5
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",11,HTTP heavy_2,3891497,141,30,1,0,"1,2707606222","-0,729713789","-0,224334129","0,1093509733","0,2757996525",7
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",19,HTTP heavy_5,9728292,141,30,2,0,"3,8904994898","0,1444251784","0,1915545182","0,4082322224","-0,835219975",9
"1,760462e+12",19,HTTP heavy_5,9728292,141,30,1,0,"3,6980130599","-1,002362462","0,0599028443","-0,09655672","0,4195277259",8
"1,760462e+12",4,HTTP medium_8,1229092,142,30,1,0,"-0,318392616","-0,378006457","0,5851080706","-0,245438746","0,2942224905",5
"1,760462e+12",5,HTTP medium_8,1229092,142,30,2,0,"-0,025578275","0,7632515705","0,7321000479","0,2529482695","-0,960107303",4
"1,760462e+12",2,HTTP light_9,77089,143,30,1,0,"-0,985496961","-0,113053873","1,5130473087","-0,672268206","0,3510625924",6
"1,760462e+12",1,HTTP medium_1,123170,142,30,1,0,"-0,92720164","-0,318139484","0,5084843227","-0,196922771","0,2663694703",5
"1,760462e+12",2,HTTP medium_1,123170,142,30,1,0,"-0,826873729","-0,323669097","0,5238246262","-0,203324698","0,2667873771",5
"1,760462e+12",2,HTTP medium_1,123170,142,30,1,0,"-0,826873729","-0,323669097","0,5238246262","-0,203324698","0,2667873771",5
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",8,HTTP medium_8,1229092,142,30,1,0,"0,082919029","-0,400124908","0,6464692845","-0,271046453","0,2958941178",5
"1,760462e+12",15,HTTP heavy_2,3891497,141,30,1,0,"1,6720722669","-0,75183224","-0,162972915","0,083743266","0,2774712798",7
"1,760462e+12",8,HTTP heavy_2,3891497,141,30,2,0,"1,1622633186","0,4336626896","-0,138703365","0,6333456962","-0,980201768",9
"1,760462e+12",2,HTTP medium_1,123170,142,30,2,0,"-0,634387299","0,8231185439","0,6554763","0,3014642441","-0,987960323",4
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",2,HTTP light_8,51488,141,30,2,0,"-0,508542535","0,6171117491","-0,337005095","0,7735288188","-1,075067938",2
"1,760462e+12",4,HTTP medium_8,1229092,142,30,1,0,"-0,318392616","-0,378006457","0,5851080706","-0,245438746","0,2942224905",5
"1,760462e+12",11,HTTP heavy_2,3891497,141,30,1,0,"1,2707606222","-0,729713789","-0,224334129","0,1093509733","0,2757996525",7
"1,760462e+12",12,HTTP heavy_2,3891497,141,30,1,0,"1,3710885334","-0,735243402","-0,208993825","0,1029490465","0,2762175593",7
"1,760462e+12",3,HTTP medium_8,1229092,142,30,1,0,"-0,418720527","-0,372476845","0,5697677671","-0,239036819","0,2938045837",5
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",2,HTTP light_9,77089,143,30,1,0,"-0,985496961","-0,113053873","1,5130473087","-0,672268206","0,3510625924",6
"1,760462e+12",4,HTTP medium_8,1229092,142,30,1,0,"-0,318392616","-0,378006457","0,5851080706","-0,245438746","0,2942224905",5
"1,760462e+12",2,HTTP medium_1,123170,142,30,1,0,"-0,826873729","-0,323669097","0,5238246262","-0,203324698","0,2667873771",5
"1,760462e+12",2,HTTP light_8,51488,141,30,2,0,"-0,508542535","0,6171117491","-0,337005095","0,7735288188","-1,075067938",2
"1,760462e+12",2,HTTP light_8,51488,141,30,1,0,"-0,701028965","-0,529675892","-0,468656769","0,2687398764","0,179679762",7
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",2,HTTP medium_1,123170,142,30,1,0,"-0,826873729","-0,323669097","0,5238246262","-0,203324698","0,2667873771",5
"1,760462e+12",22,HTTP heavy_5,9728292,141,30,1,0,"3,9989967934","-1,0189513","0,1059237547","-0,1157625","0,4207814464",8
"1,760462e+12",2,HTTP light_9,77089,143,30,1,0,"-0,985496961","-0,113053873","1,5130473087","-0,672268206","0,3510625924",6
"1,760462e+12",2,HTTP light_1,1324,141,30,2,0,"-0,522505317","0,6190748209","-0,338393223","0,7748583127","-1,076274468",2
"1,760462e+12",2,HTTP medium_1,123170,142,30,1,0,"-0,826873729","-0,323669097","0,5238246262","-0,203324698","0,2667873771",5
"1,760462e+12",3,HTTP medium_4,409889,142,30,2,0,"-0,454253253","0,8063687333","0,6787506305","0,2874634183","-0,980646338",4
"1,760462e+12",2,HTTP light_8,51488,141,30,1,0,"-0,701028965","-0,529675892","-0,468656769","0,2687398764","0,179679762",7
"1,760462e+12",2,HTTP light_1,1324,141,30,2,0,"-0,522505317","0,6190748209","-0,338393223","0,7748583127","-1,076274468",2
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",2,HTTP light_9,77089,143,30,1,0,"-0,985496961","-0,113053873","1,5130473087","-0,672268206","0,3510625924",6
"1,760462e+12",2,HTTP light_1,1324,141,30,2,0,"-0,522505317","0,6190748209","-0,338393223","0,7748583127","-1,076274468",2
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",7,HTTP heavy_2,3891497,141,30,1,0,"0,8694489776","-0,707595338","-0,285695342","0,1349586806","0,2741280252",7
"1,760462e+12",4,HTTP medium_8,1229092,142,30,2,0,"-0,125906186","0,7687811832","0,7167597444","0,2593501964","-0,96052521",4
"1,760462e+12",2,HTTP light_9,77089,143,30,2,0,"-0,793010531","1,0337337677","1,6446989826","-0,167479264","-0,903685108",4
"1,760462e+12",4,HTTP medium_8,1229092,142,30,2,0,"-0,125906186","0,7687811832","0,7167597444","0,2593501964","-0,96052521",4
"1,760462e+12",1,HTTP light_9,77089,143,30,1,0,"-1,085824872","-0,10752426","1,4977070053","-0,665866279","0,3506446856",6
"1,760462e+12",9,HTTP heavy_2,3891497,141,30,2,0,"1,2625912298","0,4281330769","-0,123363062","0,6269437693","-0,979783862",9
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",3,HTTP medium_1,123170,142,30,2,0,"-0,534059388","0,8175889311","0,6708166035","0,2950623173","-0,987542416",4
"1,760462e+12",2,HTTP light_4,14627,141,30,2,0,"-0,518802524","0,6185542336","-0,338025105","0,774505744","-1,075954508",2
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",2,HTTP light_4,14627,141,30,2,0,"-0,518802524","0,6185542336","-0,338025105","0,774505744","-1,075954508",2
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",4,HTTP medium_8,1229092,142,30,1,0,"-0,318392616","-0,378006457","0,5851080706","-0,245438746","0,2942224905",5
"1,760462e+12",3,HTTP medium_4,409889,142,30,2,0,"-0,454253253","0,8063687333","0,6787506305","0,2874634183","-0,980646338",4
"1,760462e+12",5,HTTP medium_8,1229092,142,30,1,0,"-0,218064705","-0,38353607","0,6004483741","-0,251840673","0,2946403973",5
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",18,HTTP heavy_5,9728292,141,30,1,0,"3,5976851487","-0,99683285","0,0445625409","-0,090154793","0,4191098191",8
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",17,HTTP heavy_5,9728292,141,30,1,0,"3,4973572375","-0,991303237","0,0292222374","-0,083752866","0,4186919122",8
"1,760462e+12",20,HTTP heavy_5,9728292,141,30,2,0,"3,9908274009","0,1388955657","0,2068948216","0,4018302956","-0,834802068",9
"1,760462e+12",1,HTTP light_9,77089,143,30,1,0,"-1,085824872","-0,10752426","1,4977070053","-0,665866279","0,3506446856",6
"1,760462e+12",8,HTTP heavy_2,3891497,141,30,1,0,"0,9697768887","-0,713124951","-0,270355039","0,1285567538","0,274545932",7
"1,760462e+12",3,HTTP medium_4,409889,142,30,2,0,"-0,454253253","0,8063687333","0,6787506305","0,2874634183","-0,980646338",4
"1,760462e+12",2,HTTP light_9,77089,143,30,2,0,"-0,793010531","1,0337337677","1,6446989826","-0,167479264","-0,903685108",4
"1,760462e+12",8,HTTP heavy_2,3891497,141,30,2,0,"1,1622633186","0,4336626896","-0,138703365","0,6333456962","-0,980201768",9
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",8,HTTP heavy_2,3891497,141,30,2,0,"1,1622633186","0,4336626896","-0,138703365","0,6333456962","-0,980201768",9
"1,760462e+12",3,HTTP medium_8,1229092,142,30,1,0,"-0,418720527","-0,372476845","0,5697677671","-0,239036819","0,2938045837",5
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",21,HTTP heavy_5,9728292,141,30,2,0,"4,0911553121","0,1333659529","0,2222351251","0,3954283687","-0,834384161",9
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",1,HTTP medium_1,123170,142,30,1,0,"-0,92720164","-0,318139484","0,5084843227","-0,196922771","0,2663694703",5
"1,760462e+12",1,HTTP medium_4,409889,142,30,0,0,"-1,039881936","-1,476147322","0,3847666758","-0,709310613","1,528013249",5
"1,760462e+12",18,HTTP heavy_5,9728292,141,30,1,0,"3,5976851487","-0,99683285","0,0445625409","-0,090154793","0,4191098191",8
"1,760462e+12",20,HTTP heavy_5,9728292,141,30,1,0,"3,798340971","-1,007892075","0,0752431478","-0,102958647","0,4199456327",8
"1,760462e+12",2,HTTP medium_1,123170,142,30,1,0,"-0,826873729","-0,323669097","0,5238246262","-0,203324698","0,2667873771",5
"1,760462e+12",20,HTTP heavy_5,9728292,141,30,1,0,"3,798340971","-1,007892075","0,0752431478","-0,102958647","0,4199456327",8
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",2,HTTP light_9,77089,143,30,1,0,"-0,985496961","-0,113053873","1,5130473087","-0,672268206","0,3510625924",6
"1,760462e+12",2,HTTP light_9,77089,143,30,1,0,"-0,985496961","-0,113053873","1,5130473087","-0,672268206","0,3510625924",6
"1,760462e+12",21,HTTP heavy_5,9728292,141,30,1,0,"3,8986688822","-1,013421688","0,0905834513","-0,109360574","0,4203635396",8
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",2,HTTP light_9,77089,143,30,2,0,"-0,793010531","1,0337337677","1,6446989826","-0,167479264","-0,903685108",4
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",1,HTTP light_1,1324,141,30,1,0,"-0,815319658","-0,522183207","-0,4853852","0,2764712972","0,1780553259",7
"1,760462e+12",2,HTTP light_9,77089,143,30,1,0,"-0,985496961","-0,113053873","1,5130473087","-0,672268206","0,3510625924",6
"1,760462e+12",2,HTTP medium_1,123170,142,30,1,0,"-0,826873729","-0,323669097","0,5238246262","-0,203324698","0,2667873771",5
"1,760462e+12",11,HTTP heavy_2,3891497,141,30,1,0,"1,2707606222","-0,729713789","-0,224334129","0,1093509733","0,2757996525",7
"1,760462e+12",4,HTTP medium_8,1229092,142,30,2,0,"-0,125906186","0,7687811832","0,7167597444","0,2593501964","-0,96052521",4
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",23,HTTP heavy_5,9728292,141,30,1,0,"4,0993247045","-1,024480913","0,1212640582","-0,122164427","0,4211993532",8
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",1,HTTP light_9,77089,143,30,1,0,"-1,085824872","-0,10752426","1,4977070053","-0,665866279","0,3506446856",6
"1,760462e+12",3,HTTP medium_1,123170,142,30,2,0,"-0,534059388","0,8175889311","0,6708166035","0,2950623173","-0,987542416",4
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",2,HTTP medium_1,123170,142,30,2,0,"-0,634387299","0,8231185439","0,6554763","0,3014642441","-0,987960323",4
"1,760462e+12",3,HTTP medium_4,409889,142,30,2,0,"-0,454253253","0,8063687333","0,6787506305","0,2874634183","-0,980646338",4
"1,760462e+12",1,HTTP light_8,51488,141,30,1,0,"-0,801356876","-0,524146279","-0,483997072","0,2751418033","0,1792618552",7
"1,760462e+12",9,HTTP heavy_2,3891497,141,30,2,0,"1,2625912298","0,4281330769","-0,123363062","0,6269437693","-0,979783862",9
"1,760462e+12",22,HTTP heavy_5,9728292,141,30,1,0,"3,9989967934","-1,0189513","0,1059237547","-0,1157625","0,4207814464",8
"1,760462e+12",2,HTTP light_9,77089,143,30,1,0,"-0,985496961","-0,113053873","1,5130473087","-0,672268206","0,3510625924",6
"1,760462e+12",6,HTTP heavy_2,3891497,141,30,1,0,"0,7691210664","-0,702065726","-0,301035646","0,1413606075","0,2737101183",7
"1,760462e+12",2,HTTP light_9,77089,143,30,2,0,"-0,793010531","1,0337337677","1,6446989826","-0,167479264","-0,903685108",4
"1,760462e+12",1,HTTP light_9,77089,143,30,1,0,"-1,085824872","-0,10752426","1,4977070053","-0,665866279","0,3506446856",6
"1,760462e+12",8,HTTP heavy_2,3891497,141,30,1,0,"0,9697768887","-0,713124951","-0,270355039","0,1285567538","0,274545932",7
"1,760462e+12",1,HTTP light_4,14627,141,30,1,0,"-0,811616866","-0,522703794","-0,485017082","0,2761187285","0,1783752856",7
"1,760462e+12",2,HTTP medium_4,409889,142,30,1,0,"-0,747067594","-0,334889295","0,5317586531","-0,210923597","0,2736834554",5
"1,760462e+12",22,HTTP heavy_5,9728292,141,30,1,0,"3,9989967934","-1,0189513","0,1059237547","-0,1157625","0,4207814464",8
"1,760462e+12",2,HTTP medium_1,123170,142,30,2,0,"-0,634387299","0,8231185439","0,6554763","0,3014642441","-0,987960323",4
"1,760462e+12",2,HTTP medium_1,123170,142,30,1,0,"-0,826873729","-0,323669097","0,5238246262","-0,203324698","0,2667873771",5
"1,760462e+12",4,HTTP medium_8,1229092,142,30,1,0,"-0,318392616","-0,378006457","0,5851080706","-0,245438746","0,2942224905",5
